time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1708009872517241000,51.29924096679687,0.9759610891342163,0.006979342550039291,-0.015286456793546677,0.21729592978954315,0.03287786245346069,-0.006979820318520069,-2.7033283710479736
1708009872535796700,51.31779663085938,0.9758252501487732,0.007038849871605635,-0.015154714696109295,0.21791252493858337,0.03265104442834854,-0.0071326312609016895,-2.70206356048584
1708009872554339600,51.336339599609374,0.9757810235023499,0.006127497181296349,-0.014047371223568916,0.21821220219135284,0.030093559995293617,-0.005827608518302441,-2.7014882564544678
1708009872572908000,51.35490795898438,0.9759313464164734,0.0063433656468987465,-0.01315066684037447,0.2175889015197754,0.02843324840068817,-0.006658549420535564,-2.702763557434082
1708009872591463700,51.373463623046874,0.9759806990623474,0.007709853816777468,-0.013403544202446938,0.217307910323143,0.029519569128751755,-0.009224075824022293,-2.70329213142395
1708009872610019300,51.39201928710938,0.9758055210113525,0.008452643640339375,-0.01352482009679079,0.2180577665567398,0.030087746679782867,-0.01059808675199747,-2.701728582382202
1708009872628575000,51.410574951171874,0.9756842255592346,0.008032857440412045,-0.012720523402094841,0.21866418421268463,0.028340669348835945,-0.010112190619111061,-2.7005081176757812
1708009872647117800,51.42911791992187,0.975885808467865,0.007799230515956879,-0.012249188497662544,0.2177979052066803,0.027309659868478775,-0.009886782616376877,-2.7022953033447266
1708009872665686300,51.447686279296875,0.9760571718215942,0.008639163337647915,-0.013305885717272758,0.21693506836891174,0.029729094356298447,-0.011091835796833038,-2.70402455329895
1708009872684242000,51.46624194335938,0.9759792685508728,0.00886397436261177,-0.014066937379539013,0.21722804009914398,0.03131616488099098,-0.011190878227353096,-2.7034082412719727
1708009872702784800,51.48478466796875,0.9759546518325806,0.00719456747174263,-0.013530957512557507,0.21743445098400116,0.029545176774263382,-0.008159040473401546,-2.7030491828918457
1708009872721353200,51.50335327148437,0.976137101650238,0.006101133301854134,-0.012923742644488811,0.21668435633182526,0.0278788935393095,-0.00631038099527359,-2.7046256065368652
1708009872739908900,51.521908935546875,0.9763356447219849,0.006282733287662268,-0.013459041714668274,0.21575047075748444,0.02899675816297531,-0.006460568867623806,-2.7065296173095703
1708009872758451700,51.54045166015625,0.9763015508651733,0.006170392502099276,-0.014518859796226025,0.21583916246891022,0.031018689274787903,-0.005780882202088833,-2.706345796585083
1708009872777020200,51.559020263671876,0.9762023091316223,0.0053300983272492886,-0.01466972753405571,0.21629974246025085,0.03095223940908909,-0.004060403443872929,-2.705430030822754
1708009872795563000,51.57756298828125,0.9762654900550842,0.005151718854904175,-0.014251264743506908,0.21604621410369873,0.03005681000649929,-0.003901037387549877,-2.7059566974639893
1708009872814131500,51.59613134765625,0.9764528870582581,0.005955213215202093,-0.014286416582763195,0.21517525613307953,0.03046802617609501,-0.005481830798089504,-2.7077138423919678
1708009872832687000,51.61468701171875,0.9763752818107605,0.006930142641067505,-0.015034697949886322,0.21544669568538666,0.03235161677002907,-0.007054546382278204,-2.7071197032928467
1708009872851242800,51.63324267578125,0.9762189388275146,0.007555921096354723,-0.014684210531413555,0.2161574363708496,0.03194310516119003,-0.008404362946748734,-2.705643892288208
1708009872869798400,51.65179833984375,0.9762536287307739,0.007496681530028582,-0.013898269273340702,0.21605470776557922,0.030381662771105766,-0.008631858974695206,-2.705862522125244
1708009872888341200,51.67034130859375,0.9763588905334473,0.007896660827100277,-0.014227652922272682,0.21554279327392578,0.03119312971830368,-0.009286747314035892,-2.7068941593170166
1708009872906909700,51.68890966796875,0.9763059616088867,0.00867131631821394,-0.01508999802172184,0.21569353342056274,0.03321351110935211,-0.01042227540165186,-2.7065484523773193
1708009872925452500,51.70745263671875,0.9762202501296997,0.007639799267053604,-0.01549058873206377,0.21609225869178772,0.03355368226766586,-0.008221552707254887,-2.70576810836792
1708009872944021000,51.72602099609375,0.9762270450592041,0.006519602611660957,-0.015064098872244358,0.2161281257867813,0.032236307859420776,-0.006217713933438063,-2.7057385444641113
1708009872962563800,51.74456372070313,0.9763140082359314,0.00629175640642643,-0.014876961708068848,0.21575485169887543,0.0317700169980526,-0.0058659398928284645,-2.706512212753296
1708009872981132500,51.763132568359374,0.9763345718383789,0.006143138278275728,-0.01522542629390955,0.21564139425754547,0.03238578513264656,-0.005429078824818134,-2.7067477703094482
1708009872999688000,51.78168798828125,0.9762844443321228,0.005865863990038633,-0.015442452393472195,0.21586091816425323,0.032691072672605515,-0.004786678124219179,-2.7063071727752686
1708009873018243600,51.80024365234375,0.9762829542160034,0.006253755185753107,-0.015185979194939137,0.21587510406970978,0.032357845455408096,-0.00565434992313385,-2.706265687942505
1708009873036799500,51.81879956054688,0.9763734340667725,0.006744107697159052,-0.014785339124500751,0.21547836065292358,0.031784527003765106,-0.006797746289521456,-2.7070629596710205
1708009873055355100,51.837355224609375,0.9763681292533875,0.006491878069937229,-0.014734616503119469,0.21551360189914703,0.03157687559723854,-0.006325947120785713,-2.7070000171661377
1708009873073910500,51.85591064453125,0.9763062000274658,0.007000315934419632,-0.01416793093085289,0.21581576764583588,0.03069172613322735,-0.007553650066256523,-2.706367015838623
1708009873092453400,51.874453369140625,0.9763641953468323,0.007360219489783049,-0.01383924763649702,0.21556276082992554,0.03020313009619713,-0.008406155742704868,-2.7068753242492676
1708009873111022000,51.89302197265625,0.9764028787612915,0.00817478820681572,-0.013951140455901623,0.21535085141658783,0.03077114187180996,-0.00995515938848257,-2.707279682159424
1708009873129577700,51.91157763671875,0.9763307571411133,0.008433142676949501,-0.014421992003917694,0.2156367003917694,0.031805288046598434,-0.010247432626783848,-2.7066802978515625
1708009873148133400,51.93013330078125,0.9762935638427734,0.008199499920010567,-0.014201672747731209,0.21582867205142975,0.03127600625157356,-0.009880143217742443,-2.7062978744506836
1708009873166689000,51.94868896484375,0.9763620495796204,0.007879774086177349,-0.014050476253032684,0.21554049849510193,0.03083975240588188,-0.009330266155302525,-2.7069008350372314
1708009873185244700,51.96724462890625,0.9764155745506287,0.007948125712573528,-0.01429516077041626,0.21527937054634094,0.03134467825293541,-0.009366578422486782,-2.7074310779571533
1708009873203800300,51.98580029296875,0.9763736724853516,0.007646942511200905,-0.014600765891373158,0.21545952558517456,0.0318133719265461,-0.00864090584218502,-2.7070705890655518
1708009873222343000,52.00434301757812,0.9763251543045044,0.0068861027248203754,-0.014365514740347862,0.21572047472000122,0.031027566641569138,-0.007248342502862215,-2.7065649032592773
1708009873240911600,52.02291162109375,0.9763361215591431,0.006699278950691223,-0.01397575531154871,0.21570245921611786,0.030185505747795105,-0.007052344735711813,-2.706610918045044
1708009873259454200,52.0414541015625,0.976367712020874,0.006955716293305159,-0.013907069340348244,0.21555596590042114,0.03016095981001854,-0.0075872428715229034,-2.706902503967285
1708009873278023000,52.06002294921875,0.9762933850288391,0.006533877458423376,-0.013911834917962551,0.21590520441532135,0.02999063953757286,-0.006750738713890314,-2.7062015533447266
1708009873296565500,52.0785654296875,0.9761955142021179,0.0057739620096981525,-0.013636401854455471,0.21638642251491547,0.029126938432455063,-0.005371593404561281,-2.705242395401001
1708009873315134200,52.09713427734375,0.9762595891952515,0.005738728679716587,-0.013414540328085423,0.2161119133234024,0.028676912188529968,-0.0054069203324615955,-2.7058069705963135
1708009873333689900,52.11568994140625,0.9763504862785339,0.005920078605413437,-0.014079779386520386,0.2156539410352707,0.030051952227950096,-0.005487450398504734,-2.706735849380493
1708009873352245500,52.13424560546875,0.9762943387031555,0.005798124708235264,-0.014926041476428509,0.2158544510602951,0.031653184443712234,-0.004877667408436537,-2.7063252925872803
1708009873370801200,52.15280126953125,0.9762323498725891,0.005273665301501751,-0.015038869343698025,0.21614015102386475,0.031648073345422745,-0.0037956477608531713,-2.7057576179504395
