time,seconds_elapsed,relativeAltitude,pressure
1708009874377279700,53.15927978515625,1.8575210571289062,1004.80712890625
1708009874417283300,53.19928344726563,1.8813018798828125,1004.8041381835938
1708009874457284400,53.239284423828124,2.0001983642578125,1004.7899169921875
1708009874497288700,53.279288818359376,1.928863525390625,1004.798583984375
1708009874537288000,53.31928784179688,1.7623977661132812,1004.818359375
1708009874577283300,53.359283447265625,1.8945083618164062,1004.8026733398438
1708009874617280000,53.399280029296875,1.3343505859375,1004.8695678710938
1708009874657299200,53.43929931640625,1.7095489501953125,1004.8247680664062
1708009874697280300,53.4792802734375,1.5959320068359375,1004.838134765625
1708009874737281300,53.51928125,1.6963424682617188,1004.8262329101562
1708009874777278000,53.55927783203125,1.6831283569335938,1004.8276977539062
1708009874817284000,53.5992841796875,1.6487808227539062,1004.831787109375
1708009874857284600,53.63928466796875,1.64349365234375,1004.8326416015625
1708009874897285400,53.679285400390626,1.7861785888671875,1004.8154296875
1708009874937280800,53.71928076171875,1.6223526000976562,1004.8351440429688
1708009874977281300,53.75928125,1.68841552734375,1004.8270874023438
1708009875017279000,53.79927905273438,1.775604248046875,1004.81689453125
1708009875057280800,53.83928076171875,1.6408538818359375,1004.8328247070312
1708009875097286100,53.8792861328125,2.0689010620117188,1004.7817993164062
1708009875137275100,53.919275146484374,2.01605224609375,1004.7879638671875
1708009875177299700,53.9592998046875,1.9949188232421875,1004.79052734375
1708009875217282600,53.99928247070312,1.8258132934570312,1004.8107299804688
1708009875257286000,54.03928588867188,1.7227630615234375,1004.8232421875
1708009875297284900,54.07928491210937,1.9447097778320312,1004.7966918945312
1708009875337281000,54.11928100585938,1.9182891845703125,1004.7998657226562
1708009875377278200,54.1592783203125,1.7597503662109375,1004.8187866210938
1708009875417288000,54.199287841796874,1.6276397705078125,1004.8345336914062
1708009875457278500,54.23927856445312,2.1191024780273438,1004.775634765625
1708009875497285000,54.27928515625,1.9684906005859375,1004.793701171875
1708009875537286100,54.3192861328125,2.1666641235351562,1004.7701416015625
1708009875577279200,54.359279296875,2.1534500122070312,1004.7716064453125
1708009875617288000,54.39928784179688,1.693695068359375,1004.82666015625
1708009875657280500,54.439280517578126,1.7914581298828125,1004.8150024414062
1708009875697290800,54.47929077148437,1.64349365234375,1004.8326416015625
1708009875737277400,54.51927734375,2.0583343505859375,1004.7828979492188
1708009875777287000,54.55928686523438,2.206298828125,1004.7654418945312
1708009875817286700,54.59928662109375,2.2829208374023438,1004.75634765625
1708009875857283600,54.63928369140625,2.1138153076171875,1004.7764892578125
1708009875897285400,54.679285400390626,1.95263671875,1004.795654296875
1708009875937276000,54.71927587890625,1.820526123046875,1004.8113403320312
1708009875977279200,54.759279296875,1.965850830078125,1004.7941284179688
1708009876017279700,54.79927978515625,1.9447097778320312,1004.7965087890625
1708009876057289200,54.83928930664062,1.8865814208984375,1004.8035278320312
1708009876097281000,54.879281005859376,2.2617874145507812,1004.7588500976562
1708009876137278500,54.91927856445312,2.1243896484375,1004.7752685546875
1708009876177279700,54.95927978515625,1.9394302368164062,1004.79736328125
